EVENT DATE,Program,MUNICIPALITY,REGION,PRIMARY OCCUPATION CODE,OCCUPATION DESCRIPTION,SECTOR CODE,SECTOR DESCRIPTION,WORKER COUNT
2018-11-22,Health Care Health & Safety Program,SPRINGWATER TWP,Central West,622111.0,General (except Paediatric) Hospitals,HOSP,Hospitals,50 or More
2018-11-22,Industrial Health & Safety Program,Thunder Bay,Northern,325410.0,Pharmaceutical and Medicine Manufacturing,INDS,Industrial Services,50 or More
2019-11-22,Industrial Health & Safety Program,London,Western,611310.0,Universities,EDUC,Education,50 or More
2019-11-22,Industrial Health & Safety Program,Brampton,Central West,611310.0,Universities,EDUC,Education,50 or More
2019-11-22,Industrial Health & Safety Program,Etobicoke,Central East,541370.0,Surveying and Mapping (except Geophysical) Services,NECI,NEC - Industrial,50 or More
2019-11-22,Health Care Health & Safety Program,Toronto,Central East,623110.0,Nursing Care Facilities,HFNC,Homes for Nursing Care,50 or More
2019-11-22,Construction Health & Safety Program,Richmond Hill,Central West,236220.0,Commercial and Institutional Building Construction,COMM,Commercial Building Construction,6 to 19
2019-11-22,Health Care Health & Safety Program,Dryden,Northern,623110.0,Nursing Care Facilities,HFNC,Homes for Nursing Care,50 or More
2020-11-22,Health Care Health & Safety Program,North York,Central East,621610.0,Home Health Care Services,NSER,Nursing Services,50 or More
2020-11-22,Industrial Health & Safety Program,CHATHAM,Western,913910.0,"Other Local, Municipal and Regional Public Administration",GOVT,Government,50 or More
2020-11-22,Health Care Health & Safety Program,Paris,South Western,623110.0,Nursing Care Facilities,HFNC,Homes for Nursing Care,50 or More
2021-11-22,Industrial Health & Safety Program,Oakville,Central East,326220.0,Rubber and Plastic Hose and Belting Manufacturing,CHEM,"Chemical, Rubber & Plastics",50 or More
2021-11-22,Health Care Health & Safety Program,Hamilton,South Western,623310.0,Community Care Facilities for the Elderly,HFNC,Homes for Nursing Care,50 or More
2021-11-22,Construction Health & Safety Program,Milton,South Western,236110.0,Residential Building Construction,RESM,Apartment & Other Multiple Housing,20 to 49
2021-11-22,Industrial Health & Safety Program,Toronto,Central East,444110.0,Home Centres,RETL,Retail,50 or More
2021-11-22,Industrial Health & Safety Program,Scarborough,Central East,332319.0,Other Plate Work and Fabricated Structural Product Manufacturing,FABR,Wood & Metal Fabrication,20 to 49
2021-11-22,Industrial Health & Safety Program,KITCHENER,Western,611710.0,Educational Support Services,EDUC,Education,20 to 49
2021-11-22,Construction Health & Safety Program,LONDON,Western,236220.0,Commercial and Institutional Building Construction,COMM,Commercial Building Construction,50 or More
2021-11-22,Industrial Health & Safety Program,Barrie,Central West,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2021-11-22,Industrial Health & Safety Program,Toronto,Central East,336110.0,Automobile and light-duty motor vehicle manufacturing,AUTO,Automotive,50 or More
2021-11-22,Industrial Health & Safety Program,Sapawe,Northern,418120.0,Recyclable paper and paperboard merchant wholesalers,TRAN,Transportation,6 to 19
2021-11-22,Industrial Health & Safety Program,Ajax,Central East,913910.0,"Other Local, Municipal and Regional Public Administration",GOVT,Government,50 or More
2021-11-22,Industrial Health & Safety Program,Cambridge,Western,493190.0,Other Warehousing and Storage,TRAN,Transportation,50 or More
2021-11-22,Industrial Health & Safety Program,Brampton,Central West,611310.0,Universities,EDUC,Education,50 or More
2021-11-22,Industrial Health & Safety Program,Acton,South Western,332210.0,Cutlery and Hand Tool Manufacturing,FABR,Wood & Metal Fabrication,50 or More
2021-11-22,Industrial Health & Safety Program,Maple,Central West,611110.0,Elementary and Secondary Schools,EDUC,Education,6 to 19
2022-11-22,Industrial Health & Safety Program,Scarborough,Central East,326198.0,All Other Plastic Product Manufacturing,CHEM,"Chemical, Rubber & Plastics",20 to 49
2022-11-22,Industrial Health & Safety Program,Brampton,Central West,485110.0,Urban Transit Systems,TRAN,Transportation,50 or More
2022-11-22,Industrial Health & Safety Program,Ajax,Central East,541940.0,Veterinary Services,INDS,Industrial Services,20 to 49
2022-11-22,Health Care Health & Safety Program,Madoc,Eastern,623222.0,Homes for the Psychiatrically Disabled,TCSS,Treatment Clinics & Specialized Services,50 or More
2022-11-22,Health Care Health & Safety Program,Scarborough,Central East,621610.0,Home Health Care Services,NSER,Nursing Services,20 to 49
2022-11-22,Industrial Health & Safety Program,Wasaga Beach,Central West,812320.0,Dry Cleaning and Laundry Services (except Coin-Operated),TEXT,"Textiles, Printing",50 or More
2022-11-22,Industrial Health & Safety Program,Quinte West,Eastern,333248.0,All other industrial machinery manufacturing,INDS,Industrial Services,20 to 49
2022-11-22,Health Care Health & Safety Program,Toronto,Central East,621610.0,Home Health Care Services,NSER,Nursing Services,20 to 49
2022-11-22,Industrial Health & Safety Program,Vaughan,Central West,415110.0,New and used automobile and light-duty truck merchant wholesalers,WHLS,Wholesalers,50 or More
2023-11-22,Industrial Health & Safety Program,Georgina,Central East,417110.0,"Farm, lawn and garden machinery and equipment merchant wholesalers",WHLS,Wholesalers,50 or More
2023-11-22,Health Care Health & Safety Program,Cobourg,Eastern,622310.0,Specialty (except Psychiatric and Substance Abuse) Hospitals,GRPH,Group Homes,50 or More
2023-11-22,Industrial Health & Safety Program,Newmarket,Central West,332999.0,All other miscellaneous fabricated metal product manufacturing,FABR,Wood & Metal Fabrication,50 or More
2023-11-22,Industrial Health & Safety Program,Cochrane,Northern,311821.0,Cookie and Cracker Manufacturing,FOOD,"Food, Beverage & Tobacco",50 or More
2023-11-22,Industrial Health & Safety Program,Orangeville,Central West,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2023-11-22,Industrial Health & Safety Program,Markham,Central West,336410.0,Aerospace product and parts manufacturing,NECI,NEC - Industrial,50 or More
2023-11-22,Industrial Health & Safety Program,Nepean,Eastern,331110.0,Iron and Steel Mills and Ferro-Alloy Manufacturing,STEL,Primary Metals,50 or More
2023-11-22,Industrial Health & Safety Program,Toronto,Central East,912910.0,Other Provincial and Territorial Public Administration,GOVT,Government,20 to 49
2023-11-22,Industrial Health & Safety Program,Sudbury,Northern,332319.0,Other Plate Work and Fabricated Structural Product Manufacturing,FABR,Wood & Metal Fabrication,6 to 19
2023-11-22,Industrial Health & Safety Program,Cornwall,Eastern,711190.0,Other Performing Arts Companies,SERV,"Tourism, Hospitality & Recreational Services",50 or More
2023-11-22,Construction Health & Safety Program,Etobicoke,Central East,541320.0,Landscape Architectural Services,EXCA,Excavation,1 to 5
2017-12-22,Industrial Health & Safety Program,Mississauga,Central West,444190.0,Other Building Material Dealers,RETL,Retail,6 to 19
2017-12-22,Mining Health & Safety Program,London,Western,212323.0,Sand and Gravel Mining and Quarrying,OPIT,Open Pit Mines,1 to 5
2017-12-22,Construction Health & Safety Program,Burlington,South Western,237310.0,"Highway, Street and Bridge Construction",BRID,Bridge Construction,1 to 5
2017-12-22,Industrial Health & Safety Program,North York,Central East,611710.0,Educational Support Services,GOVT,Government,6 to 19
2017-12-22,Industrial Health & Safety Program,Wawa,Northern,331523.0,Non-ferrous metal die-casting foundries,STEL,Primary Metals,50 or More
2017-12-22,Health Care Health & Safety Program,Brampton,Central West,621610.0,Home Health Care Services,NSER,Nursing Services,50 or More
2017-12-22,Industrial Health & Safety Program,London,Western,624410.0,Child Day-Care Services,NECI,NEC - Industrial,50 or More
2017-12-22,Construction Health & Safety Program,Alliston,Central West,236110.0,Residential Building Construction,RESM,Apartment & Other Multiple Housing,20 to 49
2017-12-22,Industrial Health & Safety Program,Collingwood,Central West,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2018-12-22,Industrial Health & Safety Program,Niagara-on-the-Lake,South Western,415110.0,New and used automobile and light-duty truck merchant wholesalers,WHLS,Wholesalers,50 or More
2018-12-22,Health Care Health & Safety Program,Belleville,Eastern,622111.0,General (except Paediatric) Hospitals,HOSP,Hospitals,50 or More
2019-12-22,Industrial Health & Safety Program,Balmertown,Northern,913150.0,Municipal Regulatory Services,GOVT,Government,6 to 19
2020-12-22,Industrial Health & Safety Program,Cambridge,Western,721113.0,Resorts,SERV,"Tourism, Hospitality & Recreational Services",50 or More
2020-12-22,Industrial Health & Safety Program,L'Orignal,Eastern,721111.0,Hotels,SERV,"Tourism, Hospitality & Recreational Services",20 to 49
2020-12-22,Industrial Health & Safety Program,Chesterville,Eastern,611110.0,Elementary and Secondary Schools,EDUC,Education,20 to 49
2020-12-22,Industrial Health & Safety Program,GUELPH,Western,722512.0,Limited-service eating places,REST,Restaurants,50 or More
2020-12-22,Industrial Health & Safety Program,Toronto,Central East,611310.0,Universities,EDUC,Education,20 to 49
2020-12-22,Industrial Health & Safety Program,Scarborough,Central East,113311.0,Logging (except Contract),LOGS,Logging & Sawmills,50 or More
2020-12-22,Industrial Health & Safety Program,Mississauga,Central East,713920.0,Skiing Facilities,SERV,"Tourism, Hospitality & Recreational Services",50 or More
2021-12-22,Construction Health & Safety Program,CHATHAM,Western,236110.0,Residential Building Construction,RESS,Single Family Housing,1 to 5
2021-12-22,Industrial Health & Safety Program,Burlington,South Western,561310.0,Employment Placement Agencies and Executive Search Services,OFFS,Offices & Related Services,1 to 5
2021-12-22,Industrial Health & Safety Program,TRENTON,Eastern,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2021-12-22,Construction Health & Safety Program,Toronto,Central East,236220.0,Commercial and Institutional Building Construction,COMM,Commercial Building Construction,1 to 5
2021-12-22,Industrial Health & Safety Program,London,Western,414220.0,Household appliance merchant wholesalers,WHLS,Wholesalers,50 or More
2021-12-22,Industrial Health & Safety Program,Etobicoke,Central East,443144.0,Computer and software stores,RETL,Retail,20 to 49
2021-12-22,Industrial Health & Safety Program,Dryden,Northern,445110.0,Supermarkets and Other Grocery (except Convenience) Stores,RETL,Retail,50 or More
2022-12-22,Construction Health & Safety Program,Toronto,Central East,236220.0,Commercial and Institutional Building Construction,COMM,Commercial Building Construction,6 to 19
2022-12-22,Health Care Health & Safety Program,Toronto,Central East,622111.0,General (except Paediatric) Hospitals,HOSP,Hospitals,50 or More
2022-12-22,Industrial Health & Safety Program,Algonquin Highlands,Central East,811192.0,Car Washes,AUTO,Automotive,1 to 5
2022-12-22,Health Care Health & Safety Program,Waterloo,Western,622111.0,General (except Paediatric) Hospitals,HOSP,Hospitals,50 or More
2022-12-22,Industrial Health & Safety Program,GUELPH,Western,452110.0,Department Stores,RETL,Retail,50 or More
2023-12-22,Health Care Health & Safety Program,Picton,Eastern,623110.0,Nursing Care Facilities,HFNC,Homes for Nursing Care,50 or More
2023-12-22,Health Care Health & Safety Program,GUELPH,Western,623110.0,Nursing Care Facilities,HFNC,Homes for Nursing Care,50 or More
2023-12-22,Industrial Health & Safety Program,Oakville,South Western,413190.0,Other specialty-line food merchant wholesalers,FOOD,"Food, Beverage & Tobacco",50 or More
2023-12-22,Construction Health & Safety Program,Markham,Central West,332329.0,Other Ornamental and Architectural Metal Product Manufacturing,WELL,Well Drilling,50 or More
2023-12-22,Industrial Health & Safety Program,Richmond Hill,Central West,326193.0,Motor Vehicle Plastic Parts Manufacturing,AUTO,Automotive,50 or More
2023-12-22,Industrial Health & Safety Program,Toronto,Central East,418190.0,Other recyclable material merchant wholesalers,WHLS,Wholesalers,1 to 5
2023-12-22,Industrial Health & Safety Program,Matachewan,Northern,332118.0,Stamping,AUTO,Automotive,50 or More
2023-12-22,Industrial Health & Safety Program,Windsor,Western,445310.0,"Beer, Wine and Liquor Stores",RETL,Retail,20 to 49
2023-12-22,Industrial Health & Safety Program,Paris,South Western,323119.0,Other Printing,NECI,NEC - Industrial,20 to 49
2023-12-22,Industrial Health & Safety Program,KITCHENER,Western,611110.0,Elementary and Secondary Schools,EDUC,Education,20 to 49
2023-12-22,Industrial Health & Safety Program,Paris,South Western,115110.0,Support Activities for Crop Production,AGRI,Agricultural Services,50 or More
2023-12-22,Health Care Health & Safety Program,LONDON,Western,621610.0,Home Health Care Services,NSER,Nursing Services,50 or More
2023-12-22,Mining Health & Safety Program,Toronto,Central East,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2023-12-22,Health Care Health & Safety Program,North York,Central East,622111.0,General (except Paediatric) Hospitals,HOSP,Hospitals,50 or More
2017-01-23,Industrial Health & Safety Program,Warkworth,Eastern,445310.0,"Beer, Wine and Liquor Stores",RETL,Retail,50 or More
2017-01-23,Industrial Health & Safety Program,Ottawa,Eastern,326193.0,Motor Vehicle Plastic Parts Manufacturing,FABR,Wood & Metal Fabrication,50 or More
2017-01-23,Industrial Health & Safety Program,Toronto,Central East,221310.0,Water Supply and Irrigation Systems,UTIL,Utilities,20 to 49
2017-01-23,Industrial Health & Safety Program,Stratford,Central East,221119.0,Other Electric Power Generation,UTIL,Utilities,6 to 19
2017-01-23,Industrial Health & Safety Program,St. Pauls Station,Western,221113.0,Nuclear Electric Power Generation,UTIL,Utilities,50 or More
2017-01-23,Industrial Health & Safety Program,HAMILTON,South Western,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2018-01-23,Industrial Health & Safety Program,Thunder Bay,Northern,912130.0,Provincial Police Services,PLCE,Police,50 or More
